order_item_id,order_id,product_id,quantity,price
OI000843,O000422,P046,2,1441
OI000844,O000422,P015,1,749
OI000845,O000422,P021,1,1585
OI000846,O000423,P021,2,1585
OI000847,O000423,P021,2,1585
OI000848,O000424,P047,2,1165
OI000849,O000424,P042,1,1718
OI000850,O000424,P005,2,1101
OI000851,O000425,P048,2,1658
OI000852,O000425,P005,1,1101
OI000853,O000426,P005,2,1101
OI000854,O000427,P038,1,1466
OI000855,O000427,P007,2,1282
OI000856,O000427,P055,2,861
OI000857,O000428,P001,2,1841
OI000858,O000429,P023,2,1589
OI000859,O000430,P016,1,1807
OI000860,O000431,P018,2,764
OI000861,O000431,P014,2,1779
OI000862,O000432,P050,1,1746
OI000863,O000432,P045,1,731
OI000864,O000432,P057,1,802
OI000865,O000433,P060,2,769
OI000866,O000433,P038,2,1466
OI000867,O000433,P001,1,1841
OI000868,O000434,P006,1,1396
OI000869,O000435,P009,2,761
OI000870,O000435,P037,2,1213
OI000871,O000435,P001,2,1841
OI000872,O000436,P039,2,750
OI000873,O000436,P048,1,1658
OI000874,O000436,P037,1,1213
OI000875,O000437,P035,1,978
OI000876,O000437,P017,2,1908
OI000877,O000438,P048,2,1658
OI000878,O000439,P054,1,1979
OI000879,O000440,P005,2,1101
OI000880,O000440,P020,2,1794
OI000881,O000441,P009,1,761
OI000882,O000441,P027,2,790
OI000883,O000442,P057,1,802
OI000884,O000442,P046,1,1441
OI000885,O000442,P004,1,860
OI000886,O000443,P033,2,1026
OI000887,O000444,P049,2,1416
OI000888,O000444,P040,2,1088
OI000889,O000445,P001,2,1841
OI000890,O000445,P027,1,790
OI000891,O000445,P050,1,1746
OI000892,O000446,P002,2,822
OI000893,O000446,P036,2,1690
OI000894,O000447,P052,2,769
OI000895,O000447,P029,1,746
OI000896,O000448,P058,1,951
OI000897,O000448,P054,1,1979
OI000898,O000449,P030,2,794
OI000899,O000450,P014,1,1779
OI000900,O000450,P059,2,1750
OI000901,O000451,P022,2,1697
OI000902,O000452,P018,2,764
OI000903,O000452,P021,2,1585
OI000904,O000453,P041,1,1251
OI000905,O000453,P002,2,822
OI000906,O000454,P060,2,769
OI000907,O000454,P027,1,790
OI000908,O000455,P043,2,1355
OI000909,O000455,P032,2,1487
OI000910,O000455,P008,1,856
OI000911,O000456,P006,1,1396
OI000912,O000456,P043,2,1355
OI000913,O000457,P032,2,1487
OI000914,O000457,P055,2,861
OI000915,O000458,P030,2,794
OI000916,O000458,P023,2,1589
OI000917,O000458,P003,1,947
OI000918,O000459,P042,2,1718
OI000919,O000459,P050,1,1746
OI000920,O000459,P039,2,750
OI000921,O000460,P051,1,1123
OI000922,O000461,P032,1,1487
OI000923,O000462,P056,1,1093
OI000924,O000463,P041,1,1251
OI000925,O000464,P029,1,746
OI000926,O000464,P045,2,731
OI000927,O000465,P048,2,1658
OI000928,O000466,P047,2,1165
OI000929,O000466,P054,2,1979
OI000930,O000466,P029,2,746
OI000931,O000467,P055,2,861
OI000932,O000467,P059,2,1750
OI000933,O000468,P046,1,1441
OI000934,O000468,P017,2,1908
OI000935,O000469,P013,2,1716
OI000936,O000470,P013,1,1716
OI000937,O000470,P024,2,768
OI000938,O000470,P015,2,749
OI000939,O000471,P020,2,1794
OI000940,O000472,P013,2,1716
OI000941,O000473,P033,1,1026
OI000942,O000474,P013,1,1716
OI000943,O000474,P008,2,856
OI000944,O000475,P030,1,794
OI000945,O000475,P028,1,1764
OI000946,O000476,P025,2,879
OI000947,O000477,P055,1,861
OI000948,O000477,P047,1,1165
OI000949,O000477,P039,2,750
OI000950,O000478,P011,1,1752
OI000951,O000479,P005,1,1101
OI000952,O000480,P002,1,822
OI000953,O000480,P052,2,769
OI000954,O000480,P051,2,1123
OI000955,O000481,P009,1,761
OI000956,O000482,P045,2,731
OI000957,O000483,P052,1,769
OI000958,O000483,P026,1,887
OI000959,O000483,P039,1,750
OI000960,O000484,P049,1,1416
OI000961,O000484,P054,2,1979
OI000962,O000484,P005,1,1101
OI000963,O000485,P025,1,879
OI000964,O000486,P039,1,750
OI000965,O000487,P033,1,1026
OI000966,O000487,P005,2,1101
OI000967,O000488,P032,2,1487
OI000968,O000488,P049,2,1416
OI000969,O000489,P023,1,1589
OI000970,O000489,P007,2,1282
OI000971,O000489,P040,2,1088
OI000972,O000490,P051,2,1123
OI000973,O000490,P019,2,1100
OI000974,O000490,P060,2,769
OI000975,O000491,P048,1,1658
OI000976,O000491,P026,2,887
OI000977,O000492,P048,1,1658
OI000978,O000492,P026,1,887
OI000979,O000492,P049,2,1416
OI000980,O000493,P012,1,715
OI000981,O000493,P057,1,802
OI000982,O000493,P003,1,947
OI000983,O000494,P015,2,749
OI000984,O000495,P025,1,879
OI000985,O000495,P047,1,1165
OI000986,O000496,P047,1,1165
OI000987,O000497,P015,2,749
OI000988,O000498,P050,1,1746
OI000989,O000499,P026,2,887
OI000990,O000499,P004,2,860
OI000991,O000500,P042,2,1718
OI000992,O000500,P015,1,749
OI000993,O000500,P018,2,764
OI000994,O000501,P047,1,1165
OI000995,O000502,P003,1,947
OI000996,O000502,P039,2,750
OI000997,O000503,P018,2,764
OI000998,O000504,P047,1,1165
OI000999,O000504,P006,1,1396
OI001000,O000504,P032,1,1487
OI001001,O000505,P049,2,1416
OI001002,O000505,P016,2,1807
OI001003,O000506,P055,2,861
OI001004,O000506,P020,2,1794
OI001005,O000506,P034,2,1686
OI001006,O000507,P042,2,1718
OI001007,O000507,P060,1,769
OI001008,O000507,P023,1,1589
OI001009,O000508,P017,1,1908
OI001010,O000508,P033,1,1026
OI001011,O000508,P032,2,1487
OI001012,O000509,P008,1,856
OI001013,O000510,P006,2,1396
OI001014,O000510,P021,1,1585
OI001015,O000511,P055,2,861
OI001016,O000511,P001,2,1841
OI001017,O000512,P020,1,1794
OI001018,O000512,P022,1,1697
OI001019,O000513,P025,1,879
OI001020,O000514,P024,2,768
OI001021,O000514,P049,2,1416
OI001022,O000515,P052,2,769
OI001023,O000515,P044,2,950
OI001024,O000516,P017,1,1908
OI001025,O000517,P004,2,860
OI001026,O000518,P030,2,794
OI001027,O000518,P020,2,1794
OI001028,O000519,P002,2,822
OI001029,O000519,P044,1,950
OI001030,O000520,P037,1,1213
OI001031,O000521,P047,1,1165
OI001032,O000522,P039,2,750
OI001033,O000523,P016,1,1807
OI001034,O000524,P054,1,1979
OI001035,O000524,P012,1,715
OI001036,O000524,P034,2,1686
OI001037,O000525,P003,2,947
OI001038,O000526,P027,2,790
OI001039,O000526,P021,1,1585
OI001040,O000527,P060,2,769
OI001041,O000528,P002,2,822
OI001042,O000529,P013,2,1716
OI001043,O000529,P017,2,1908
OI001044,O000530,P056,2,1093
OI001045,O000530,P013,2,1716
OI001046,O000530,P052,2,769
OI001047,O000531,P041,1,1251
OI001048,O000532,P007,2,1282
OI001049,O000533,P056,2,1093
OI001050,O000533,P016,1,1807
OI001051,O000534,P015,1,749
OI001052,O000534,P045,2,731
OI001053,O000535,P038,1,1466
OI001054,O000535,P008,2,856
OI001055,O000535,P031,1,980
OI001056,O000536,P032,2,1487
OI001057,O000537,P009,1,761
OI001058,O000537,P028,1,1764
OI001059,O000538,P002,2,822
OI001060,O000539,P057,1,802
OI001061,O000540,P007,2,1282
OI001062,O000540,P041,1,1251
OI001063,O000541,P042,2,1718
OI001064,O000541,P014,1,1779
OI001065,O000541,P018,1,764
OI001066,O000542,P010,1,1949
OI001067,O000542,P025,2,879
OI001068,O000543,P004,2,860
OI001069,O000543,P003,1,947
OI001070,O000543,P035,1,978
OI001071,O000544,P022,1,1697
OI001072,O000544,P014,2,1779
OI001073,O000545,P056,1,1093
OI001074,O000546,P049,2,1416
OI001075,O000546,P038,1,1466
OI001076,O000546,P049,1,1416
OI001077,O000547,P013,1,1716
OI001078,O000548,P008,2,856
OI001079,O000548,P054,1,1979
OI001080,O000548,P043,1,1355
OI001081,O000549,P051,1,1123
OI001082,O000550,P047,1,1165
OI001083,O000551,P045,2,731
OI001084,O000551,P038,2,1466
OI001085,O000551,P032,1,1487
OI001086,O000552,P049,1,1416
OI001087,O000552,P057,1,802
OI001088,O000552,P059,1,1750
OI001089,O000553,P002,2,822
OI001090,O000554,P035,2,978
OI001091,O000554,P027,2,790
OI001092,O000554,P007,1,1282
OI001093,O000555,P025,1,879
OI001094,O000556,P018,1,764
OI001095,O000557,P010,2,1949
OI001096,O000557,P024,1,768
OI001097,O000558,P033,2,1026
OI001098,O000558,P025,1,879
OI001099,O000558,P027,2,790
OI001100,O000559,P024,1,768
OI001101,O000559,P008,1,856
OI001102,O000559,P060,2,769
OI001103,O000560,P055,1,861
OI001104,O000560,P031,2,980
OI001105,O000560,P035,2,978
OI001106,O000561,P012,2,715
OI001107,O000561,P030,1,794
OI001108,O000562,P041,1,1251
OI001109,O000562,P022,2,1697
OI001110,O000563,P051,2,1123
OI001111,O000564,P006,1,1396
OI001112,O000565,P006,1,1396
OI001113,O000566,P014,1,1779
OI001114,O000567,P029,1,746
OI001115,O000568,P049,2,1416
OI001116,O000569,P047,1,1165
OI001117,O000569,P012,1,715
OI001118,O000569,P051,1,1123
OI001119,O000570,P051,2,1123
OI001120,O000570,P001,1,1841
OI001121,O000570,P059,1,1750
OI001122,O000571,P059,1,1750
OI001123,O000572,P016,2,1807
OI001124,O000572,P016,2,1807
OI001125,O000573,P012,2,715
OI001126,O000574,P005,2,1101
OI001127,O000574,P050,2,1746
OI001128,O000575,P012,1,715
OI001129,O000575,P044,1,950
OI001130,O000575,P015,2,749
OI001131,O000576,P037,2,1213
OI001132,O000576,P010,1,1949
OI001133,O000577,P013,1,1716
OI001134,O000577,P020,2,1794
OI001135,O000578,P016,1,1807
OI001136,O000578,P036,2,1690
OI001137,O000579,P042,1,1718
OI001138,O000579,P057,2,802
OI001139,O000580,P042,1,1718
OI001140,O000581,P031,2,980
OI001141,O000581,P022,1,1697
OI001142,O000582,P046,1,1441
OI001143,O000582,P006,1,1396
OI001144,O000582,P056,1,1093
OI001145,O000583,P014,2,1779
OI001146,O000584,P004,1,860
OI001147,O000584,P036,1,1690
OI001148,O000585,P014,1,1779
OI001149,O000585,P017,1,1908
OI001150,O000585,P054,2,1979
OI001151,O000586,P003,2,947
OI001152,O000586,P049,2,1416
OI001153,O000586,P012,2,715
OI001154,O000587,P002,1,822
OI001155,O000587,P018,2,764
OI001156,O000587,P015,2,749
OI001157,O000588,P020,2,1794
OI001158,O000589,P020,1,1794
OI001159,O000589,P007,2,1282
OI001160,O000590,P011,2,1752
OI001161,O000590,P012,2,715
OI001162,O000591,P016,1,1807
OI001163,O000591,P027,1,790
OI001164,O000592,P041,1,1251
OI001165,O000592,P001,1,1841
OI001166,O000593,P039,1,750
OI001167,O000593,P031,1,980
OI001168,O000594,P024,1,768
OI001169,O000594,P052,1,769
OI001170,O000594,P052,2,769
OI001171,O000595,P050,2,1746
OI001172,O000595,P001,2,1841
OI001173,O000595,P048,1,1658
OI001174,O000596,P018,2,764
OI001175,O000596,P021,2,1585
OI001176,O000597,P001,2,1841
OI001177,O000597,P014,1,1779
OI001178,O000598,P049,1,1416
OI001179,O000598,P042,1,1718
OI001180,O000598,P022,1,1697
OI001181,O000599,P051,2,1123
OI001182,O000599,P001,2,1841
OI001183,O000600,P026,2,887
OI001184,O000600,P015,2,749
OI001185,O000600,P040,1,1088
OI001186,O000601,P023,1,1589
OI001187,O000601,P015,1,749
OI001188,O000601,P036,2,1690
OI001189,O000602,P004,1,860
OI001190,O000603,P003,1,947
OI001191,O000603,P034,2,1686
OI001192,O000604,P054,1,1979
OI001193,O000604,P016,1,1807
OI001194,O000604,P045,2,731
OI001195,O000605,P001,2,1841
OI001196,O000605,P032,1,1487
OI001197,O000606,P004,2,860
OI001198,O000607,P009,2,761
OI001199,O000607,P052,1,769
OI001200,O000607,P013,2,1716
OI001201,O000608,P025,2,879
OI001202,O000608,P060,2,769
OI001203,O000608,P029,1,746
OI001204,O000609,P039,1,750
OI001205,O000609,P001,1,1841
OI001206,O000609,P014,2,1779
OI001207,O000610,P037,1,1213
OI001208,O000610,P021,1,1585
OI001209,O000610,P008,2,856
OI001210,O000611,P055,2,861
OI001211,O000612,P047,1,1165
OI001212,O000612,P049,1,1416
OI001213,O000613,P050,1,1746
OI001214,O000613,P020,1,1794
OI001215,O000614,P008,1,856
OI001216,O000614,P013,1,1716
OI001217,O000614,P036,1,1690
OI001218,O000615,P041,2,1251
OI001219,O000616,P046,2,1441
OI001220,O000616,P012,1,715
OI001221,O000617,P036,1,1690
OI001222,O000617,P041,2,1251
OI001223,O000618,P030,2,794
OI001224,O000619,P013,1,1716
OI001225,O000620,P031,1,980
OI001226,O000620,P043,2,1355
OI001227,O000620,P008,2,856
OI001228,O000621,P032,1,1487
OI001229,O000621,P036,2,1690
OI001230,O000621,P021,1,1585
OI001231,O000622,P050,2,1746
OI001232,O000622,P059,2,1750
OI001233,O000622,P004,2,860
OI001234,O000623,P014,1,1779
OI001235,O000623,P031,1,980
OI001236,O000624,P024,2,768
OI001237,O000625,P047,2,1165
OI001238,O000625,P022,2,1697
OI001239,O000625,P002,1,822
OI001240,O000626,P017,1,1908
OI001241,O000626,P024,1,768
OI001242,O000627,P059,2,1750
OI001243,O000628,P003,2,947
OI001244,O000628,P051,2,1123
OI001245,O000628,P002,1,822
OI001246,O000629,P045,1,731
OI001247,O000629,P042,2,1718
OI001248,O000629,P020,2,1794
OI001249,O000630,P037,1,1213
OI001250,O000631,P048,1,1658
OI001251,O000631,P014,1,1779
OI001252,O000631,P005,2,1101
OI001253,O000632,P002,2,822
OI001254,O000632,P025,2,879
OI001255,O000633,P028,2,1764
OI001256,O000634,P036,2,1690
OI001257,O000634,P012,2,715
OI001258,O000635,P056,1,1093
OI001259,O000635,P043,2,1355
OI001260,O000636,P021,2,1585
OI001261,O000636,P057,1,802
OI001262,O000636,P035,2,978
OI001263,O000637,P051,1,1123
OI001264,O000637,P042,2,1718
OI001265,O000638,P034,1,1686
OI001266,O000638,P044,2,950
OI001267,O000638,P014,1,1779
OI001268,O000639,P059,1,1750
OI001269,O000639,P035,1,978
OI001270,O000640,P060,1,769
OI001271,O000640,P031,2,980
OI001272,O000640,P051,2,1123
OI001273,O000641,P041,2,1251
OI001274,O000641,P051,2,1123
OI001275,O000642,P050,1,1746
OI001276,O000643,P034,2,1686
OI001277,O000643,P052,1,769
OI001278,O000644,P002,2,822
OI001279,O000645,P022,1,1697
OI001280,O000646,P014,2,1779
OI001281,O000646,P030,2,794
OI001282,O000646,P038,2,1466
OI001283,O000647,P047,2,1165
OI001284,O000647,P016,1,1807
OI001285,O000648,P031,1,980
OI001286,O000648,P039,2,750
OI001287,O000649,P005,1,1101
OI001288,O000650,P050,1,1746
OI001289,O000651,P001,1,1841
OI001290,O000652,P034,2,1686
OI001291,O000652,P019,1,1100
OI001292,O000652,P040,1,1088
OI001293,O000653,P027,2,790
OI001294,O000653,P048,1,1658
OI001295,O000654,P050,1,1746
OI001296,O000655,P011,1,1752
OI001297,O000656,P056,1,1093
OI001298,O000656,P050,1,1746
OI001299,O000657,P032,1,1487
OI001300,O000657,P034,1,1686
OI001301,O000658,P002,2,822
OI001302,O000658,P046,2,1441
OI001303,O000659,P042,2,1718
OI001304,O000659,P023,1,1589
OI001305,O000660,P052,1,769
OI001306,O000661,P001,2,1841
OI001307,O000661,P056,1,1093
OI001308,O000662,P055,2,861
OI001309,O000662,P021,2,1585
OI001310,O000663,P005,1,1101
OI001311,O000663,P049,2,1416
OI001312,O000663,P050,2,1746
OI001313,O000664,P057,1,802
OI001314,O000664,P035,1,978
OI001315,O000665,P042,1,1718
OI001316,O000666,P044,1,950
OI001317,O000667,P054,2,1979
OI001318,O000667,P050,1,1746
OI001319,O000667,P051,1,1123
OI001320,O000668,P030,1,794
OI001321,O000669,P009,2,761
OI001322,O000670,P037,1,1213
OI001323,O000670,P040,2,1088
OI001324,O000671,P027,1,790
OI001325,O000671,P038,1,1466
OI001326,O000671,P031,1,980
OI001327,O000672,P009,2,761
OI001328,O000672,P026,1,887
OI001329,O000672,P046,2,1441
OI001330,O000673,P004,2,860
OI001331,O000673,P045,2,731
OI001332,O000674,P027,1,790
OI001333,O000674,P039,1,750
OI001334,O000675,P011,1,1752
OI001335,O000675,P006,2,1396
OI001336,O000675,P044,2,950
OI001337,O000676,P006,2,1396
OI001338,O000676,P004,2,860
OI001339,O000676,P014,2,1779
OI001340,O000677,P006,2,1396
OI001341,O000677,P030,2,794
OI001342,O000678,P049,1,1416
OI001343,O000679,P012,1,715
OI001344,O000679,P026,2,887
OI001345,O000679,P008,1,856
OI001346,O000680,P025,1,879
OI001347,O000680,P058,2,951
OI001348,O000680,P052,1,769
OI001349,O000681,P055,2,861
OI001350,O000681,P055,1,861
OI001351,O000682,P012,1,715
OI001352,O000683,P006,1,1396
OI001353,O000683,P008,2,856
OI001354,O000683,P027,2,790
OI001355,O000684,P036,2,1690
OI001356,O000684,P007,1,1282
OI001357,O000684,P057,1,802
OI001358,O000685,P014,2,1779
OI001359,O000685,P034,2,1686
OI001360,O000685,P006,1,1396
OI001361,O000686,P030,1,794
OI001362,O000686,P008,1,856
OI001363,O000687,P031,2,980
OI001364,O000688,P039,2,750
OI001365,O000688,P019,1,1100
OI001366,O000688,P024,1,768
OI001367,O000689,P020,2,1794
OI001368,O000689,P054,2,1979
OI001369,O000689,P013,1,1716
OI001370,O000690,P033,2,1026
OI001371,O000690,P052,1,769
OI001372,O000690,P057,1,802
OI001373,O000691,P006,1,1396
OI001374,O000692,P042,2,1718
OI001375,O000692,P035,1,978
OI001376,O000693,P013,2,1716
OI001377,O000694,P025,1,879
OI001378,O000695,P028,2,1764
OI001379,O000696,P015,1,749
OI001380,O000696,P052,2,769
OI001381,O000696,P055,2,861
OI001382,O000697,P014,2,1779
OI001383,O000697,P035,2,978
OI001384,O000697,P045,1,731
OI001385,O000698,P019,2,1100
OI001386,O000698,P028,2,1764
OI001387,O000699,P017,2,1908
OI001388,O000700,P004,2,860
OI001389,O000700,P036,1,1690
OI001390,O000700,P038,1,1466
OI001391,O000701,P019,1,1100
OI001392,O000701,P032,2,1487
OI001393,O000702,P003,1,947
OI001394,O000702,P007,2,1282
OI001395,O000703,P057,2,802
OI001396,O000703,P015,1,749
OI001397,O000703,P059,1,1750
OI001398,O000704,P008,1,856
OI001399,O000704,P041,2,1251
OI001400,O000704,P003,2,947
OI001401,O000705,P003,2,947
OI001402,O000705,P029,1,746
OI001403,O000706,P033,2,1026
OI001404,O000706,P027,2,790
OI001405,O000707,P031,1,980
OI001406,O000707,P008,2,856
OI001407,O000707,P031,1,980
OI001408,O000708,P038,2,1466
OI001409,O000709,P004,1,860
OI001410,O000709,P020,2,1794
OI001411,O000710,P060,2,769
OI001412,O000710,P046,1,1441
OI001413,O000710,P016,2,1807
OI001414,O000711,P003,2,947
OI001415,O000711,P048,1,1658
OI001416,O000711,P053,1,1572
OI001417,O000712,P011,1,1752
OI001418,O000712,P053,2,1572
OI001419,O000712,P032,2,1487
OI001420,O000713,P049,1,1416
OI001421,O000714,P026,1,887
OI001422,O000714,P004,1,860
OI001423,O000714,P048,2,1658
OI001424,O000715,P004,1,860
OI001425,O000716,P047,1,1165
OI001426,O000717,P045,2,731
OI001427,O000718,P034,1,1686
OI001428,O000719,P057,1,802
OI001429,O000719,P054,1,1979
OI001430,O000720,P011,2,1752
OI001431,O000721,P002,2,822
OI001432,O000722,P012,1,715
OI001433,O000722,P014,1,1779
OI001434,O000722,P049,2,1416
OI001435,O000723,P012,1,715
OI001436,O000723,P029,1,746
OI001437,O000723,P008,1,856
OI001438,O000724,P039,2,750
OI001439,O000724,P042,2,1718
OI001440,O000725,P043,2,1355
OI001441,O000725,P031,1,980
OI001442,O000726,P006,1,1396
OI001443,O000726,P057,1,802
OI001444,O000727,P015,1,749
OI001445,O000727,P004,2,860
OI001446,O000727,P004,1,860
OI001447,O000728,P038,1,1466
OI001448,O000728,P009,2,761
OI001449,O000729,P043,1,1355
OI001450,O000729,P046,1,1441
OI001451,O000729,P035,2,978
OI001452,O000730,P021,2,1585
OI001453,O000731,P014,2,1779
OI001454,O000732,P020,1,1794
OI001455,O000732,P035,1,978
OI001456,O000732,P049,1,1416
OI001457,O000733,P015,2,749
OI001458,O000733,P029,1,746
OI001459,O000733,P007,1,1282
OI001460,O000734,P058,2,951
OI001461,O000735,P057,1,802
OI001462,O000736,P049,2,1416
OI001463,O000736,P056,2,1093
OI001464,O000736,P051,1,1123
OI001465,O000737,P037,2,1213
OI001466,O000737,P012,1,715
OI001467,O000737,P051,1,1123
OI001468,O000738,P034,2,1686
OI001469,O000739,P007,2,1282
OI001470,O000740,P033,2,1026
OI001471,O000741,P018,2,764
OI001472,O000741,P012,1,715
OI001473,O000741,P057,1,802
OI001474,O000742,P041,2,1251
OI001475,O000743,P060,2,769
OI001476,O000743,P032,2,1487
OI001477,O000744,P044,1,950
OI001478,O000744,P055,1,861
OI001479,O000745,P047,2,1165
OI001480,O000745,P004,1,860
OI001481,O000746,P059,1,1750
OI001482,O000746,P013,2,1716
OI001483,O000746,P057,1,802
OI001484,O000747,P018,1,764
OI001485,O000747,P019,1,1100
OI001486,O000748,P035,2,978
OI001487,O000748,P035,1,978
OI001488,O000749,P003,2,947
OI001489,O000750,P011,1,1752
OI001490,O000750,P045,1,731
OI001491,O000751,P036,1,1690
OI001492,O000751,P049,1,1416
OI001493,O000752,P037,2,1213
OI001494,O000752,P010,1,1949
OI001495,O000752,P020,2,1794
OI001496,O000753,P005,2,1101
OI001497,O000753,P053,1,1572
OI001498,O000753,P048,1,1658
OI001499,O000754,P057,1,802
OI001500,O000755,P045,2,731
OI001501,O000755,P029,1,746
OI001502,O000756,P052,2,769
OI001503,O000757,P035,1,978
OI001504,O000758,P044,1,950
OI001505,O000758,P004,2,860
OI001506,O000758,P051,1,1123
OI001507,O000759,P003,1,947
OI001508,O000759,P040,1,1088
OI001509,O000760,P026,1,887
OI001510,O000760,P034,1,1686
OI001511,O000760,P033,1,1026
OI001512,O000761,P012,2,715
OI001513,O000762,P016,1,1807
OI001514,O000762,P029,2,746
OI001515,O000763,P025,1,879
OI001516,O000763,P018,2,764
OI001517,O000764,P014,1,1779
OI001518,O000764,P059,1,1750
OI001519,O000764,P016,1,1807
OI001520,O000765,P019,2,1100
